TIPO;PEDIDO;CODIGO_CLIENTE;CLIENTE;CIDADE;UF;PAIS;ITEM;NUM_NF;DT_NUM_NF;NUM_SERIAL;RTM;GARANTIA
WBP EQUIPAMENTO DOMESTICO;139476;127510;POSTO XV DE NOVEMBRO LTDA;ITAUNA;MG;BR ;W7GCEN-3697208;198826;11/08/2021;683194;NAO;365
WBP EQUIPAMENTO DOMESTICO;139494;130477;POSTO ISLEB LTDA;BLUMENAU;SC;BR ;W7GCEN-3697395;198823;11/08/2021;683225;NAO;365
WBP EQUIPAMENTO DOMESTICO;139495;463961;ANTONIO PINHEIRO DA CRUZ EIRELI;RIO PARDO DE MINAS;MG;BR ;W7GCEN-3699106;198825;11/08/2021;683588;NAO;365
WBP EQUIPAMENTO DOMESTICO;139495;463961;ANTONIO PINHEIRO DA CRUZ EIRELI;RIO PARDO DE MINAS;MG;BR ;W7GCEN-3699108;198825;11/08/2021;683589;NAO;365
WBP EQUIPAMENTO DOMESTICO;139507;120046;LINDOMAR SANTIAGO GOMES & CIA LTDA;ARAGUAPAZ;GO;BR ;W7GCEN-3697361;198809;11/08/2021;683226;NAO;365
WBP EQUIPAMENTO DOMESTICO;139513;463955;TAIOBEIRAS EMPREENDIMENTOS COMERCIAIS LTDA;TAIOBEIRAS;MG;BR ;W7GCEN-3697220;198821;11/08/2021;683208;NAO;365
WBP EQUIPAMENTO DOMESTICO;139530;465904;AUTO POSTO T&M COMERCIO DE COMBUSTIVEIS EIRELI;BENEVIDES;PA;BR ;W7GCEN-3697421;198812;11/08/2021;683229;NAO;365
WBP EQUIPAMENTO DOMESTICO;139530;465904;AUTO POSTO T&M COMERCIO DE COMBUSTIVEIS EIRELI;BENEVIDES;PA;BR ;W7GCEN-3697421;198812;11/08/2021;683230;NAO;365
WBP EQUIPAMENTO DOMESTICO;139530;465904;AUTO POSTO T&M COMERCIO DE COMBUSTIVEIS EIRELI;BENEVIDES;PA;BR ;W7GCEN-3697421;198812;11/08/2021;683231;NAO;365
WBP EQUIPAMENTO DOMESTICO;139530;465904;AUTO POSTO T&M COMERCIO DE COMBUSTIVEIS EIRELI;BENEVIDES;PA;BR ;W7GCEN-3697421;198812;11/08/2021;683232;NAO;365
WBP EQUIPAMENTO DOMESTICO;139530;465904;AUTO POSTO T&M COMERCIO DE COMBUSTIVEIS EIRELI;BENEVIDES;PA;BR ;W7GCEN-3697421;198812;11/08/2021;683233;NAO;365
WBP EQUIPAMENTO DOMESTICO;139530;465904;AUTO POSTO T&M COMERCIO DE COMBUSTIVEIS EIRELI;BENEVIDES;PA;BR ;W7GCEN-3697421;198812;11/08/2021;683234;NAO;365
WBP EQUIPAMENTO DOMESTICO;139538;118880;COMERCIO DE COMBUSTIVEIS COLNIZA LTDA;COLNIZA;MT;BR ;W7GCEN-3698284;198811;11/08/2021;683482;NAO;365
WBP EQUIPAMENTO DOMESTICO;139538;118880;COMERCIO DE COMBUSTIVEIS COLNIZA LTDA;COLNIZA;MT;BR ;W7GCEN-3698284;198811;11/08/2021;683483;NAO;365
WBP EQUIPAMENTO DOMESTICO;139596;131612;POSTO VILA PIRAPORA LTDA;PIRAPORA;MG;BR ;W7GCEN-3698656;198824;11/08/2021;683484;NAO;365
WBP EQUIPAMENTO DOMESTICO;139596;131612;POSTO VILA PIRAPORA LTDA;PIRAPORA;MG;BR ;W7GCEN-3698656;198824;11/08/2021;683485;NAO;365
WBP EQUIPAMENTO DOMESTICO;139597;466883;AUTO POSTO GARGANTA DE OURO II LTDA;LAJINHA;MG;BR ;W7GCEN-3698346;198819;11/08/2021;683488;NAO;365
WBP EQUIPAMENTO DOMESTICO;139597;466883;AUTO POSTO GARGANTA DE OURO II LTDA;LAJINHA;MG;BR ;W7GCEN-3698342;198819;11/08/2021;683486;NAO;365
WBP EQUIPAMENTO DOMESTICO;139597;466883;AUTO POSTO GARGANTA DE OURO II LTDA;LAJINHA;MG;BR ;W7GCEN-3698344;198819;11/08/2021;683487;NAO;365
WBP EQUIPAMENTO DOMESTICO;139603;466948;COMERCIO DE COMBUSTIVEIS MIGUEL SUTIL LTDA;CUIABA;MT;BR ;W7GVIS-3698316;198814;11/08/2021;683512;NAO;365
WBP EQUIPAMENTO DOMESTICO;139603;466948;COMERCIO DE COMBUSTIVEIS MIGUEL SUTIL LTDA;CUIABA;MT;BR ;W7GVIS-3698316;198814;11/08/2021;683513;NAO;365
WBP EQUIPAMENTO DOMESTICO;139603;466948;COMERCIO DE COMBUSTIVEIS MIGUEL SUTIL LTDA;CUIABA;MT;BR ;W7GCEN-3698318;198814;11/08/2021;683489;NAO;365
WBP EQUIPAMENTO DOMESTICO;139603;466948;COMERCIO DE COMBUSTIVEIS MIGUEL SUTIL LTDA;CUIABA;MT;BR ;W7GVIS-3698314;198814;11/08/2021;683510;NAO;365
WBP EQUIPAMENTO DOMESTICO;139603;466948;COMERCIO DE COMBUSTIVEIS MIGUEL SUTIL LTDA;CUIABA;MT;BR ;W7GVIS-3698314;198814;11/08/2021;683511;NAO;365
WBP EQUIPAMENTO DOMESTICO;138484;459885;POSTO DA MOENDA DE ITATIBA LTDA;ITATIBA;SP;BR ;W7GVIS-3687076;198866;12/08/2021;682147;NAO;365
WBP EQUIPAMENTO DOMESTICO;138484;459885;POSTO DA MOENDA DE ITATIBA LTDA;ITATIBA;SP;BR ;W7GVIS-3687067;198866;12/08/2021;682146;NAO;365
WBP EQUIPAMENTO DOMESTICO;138598;458840;POSTO SAO JOAQUIM COMERCIO DE COMBUSTIVEIS E LUBRI;ILHEUS;BA;BR ;W7GVIS-3688266;198862;12/08/2021;682349;NAO;365
WBP EQUIPAMENTO DOMESTICO;138598;458840;POSTO SAO JOAQUIM COMERCIO DE COMBUSTIVEIS E LUBRI;ILHEUS;BA;BR ;W7GVIS-3688266;198862;12/08/2021;682350;NAO;365
WBP EQUIPAMENTO DOMESTICO;138598;458840;POSTO SAO JOAQUIM COMERCIO DE COMBUSTIVEIS E LUBRI;ILHEUS;BA;BR ;W7GVIS-3688266;198862;12/08/2021;682351;NAO;365
WBP EQUIPAMENTO DOMESTICO;138598;458840;POSTO SAO JOAQUIM COMERCIO DE COMBUSTIVEIS E LUBRI;ILHEUS;BA;BR ;W7GVIS-3688266;198862;12/08/2021;682352;NAO;365
WBP EQUIPAMENTO DOMESTICO;138598;458840;POSTO SAO JOAQUIM COMERCIO DE COMBUSTIVEIS E LUBRI;ILHEUS;BA;BR ;W7GVIS-3688268;198862;12/08/2021;682353;NAO;365
WBP EQUIPAMENTO DOMESTICO;138598;458840;POSTO SAO JOAQUIM COMERCIO DE COMBUSTIVEIS E LUBRI;ILHEUS;BA;BR ;W7GVIS-3688268;198862;12/08/2021;682354;NAO;365
WBP EQUIPAMENTO DOMESTICO;138644;458843;R D COMERCIO VAREJISTA DE COMBUSTIVEIS E LUBRIFICA;GUANAMBI;BA;BR ;W7GVIS-3688212;198863;12/08/2021;682358;NAO;365
WBP EQUIPAMENTO DOMESTICO;138644;458843;R D COMERCIO VAREJISTA DE COMBUSTIVEIS E LUBRIFICA;GUANAMBI;BA;BR ;W7GVIS-3688212;198863;12/08/2021;682359;NAO;365
WBP EQUIPAMENTO DOMESTICO;138644;458843;R D COMERCIO VAREJISTA DE COMBUSTIVEIS E LUBRIFICA;GUANAMBI;BA;BR ;W7GVIS-3688216;198863;12/08/2021;682360;NAO;365
WBP EQUIPAMENTO DOMESTICO;138714;460899;AUTO POSTO IRMAOS CAMPOS COMERCIO DE COMBUSTIVEIS;BAURU;SP;BR ;W7GVIS-3688434;198864;12/08/2021;682326;NAO;365
WBP EQUIPAMENTO DOMESTICO;138714;460899;AUTO POSTO IRMAOS CAMPOS COMERCIO DE COMBUSTIVEIS;BAURU;SP;BR ;W7GVIS-3688430;198864;12/08/2021;682324;NAO;365
WBP EQUIPAMENTO DOMESTICO;138714;460899;AUTO POSTO IRMAOS CAMPOS COMERCIO DE COMBUSTIVEIS;BAURU;SP;BR ;W7GVIS-3688432;198864;12/08/2021;682325;NAO;365
WBP EQUIPAMENTO DOMESTICO;138968;463835;NAS INVESTIMENTOS E PARTICIPACOES LTDA;AGUAS LINDAS DE GOIAS;GO;BR ;W7GVIS-3694520;198865;12/08/2021;682947;NAO;365
WBP EQUIPAMENTO DOMESTICO;138968;463835;NAS INVESTIMENTOS E PARTICIPACOES LTDA;AGUAS LINDAS DE GOIAS;GO;BR ;W7GVIS-3694522;198865;12/08/2021;682948;NAO;365
WBP EQUIPAMENTO DOMESTICO;138968;463835;NAS INVESTIMENTOS E PARTICIPACOES LTDA;AGUAS LINDAS DE GOIAS;GO;BR ;W7GVIS-3694522;198865;12/08/2021;682949;NAO;365
WBP EQUIPAMENTO DOMESTICO;138968;463835;NAS INVESTIMENTOS E PARTICIPACOES LTDA;AGUAS LINDAS DE GOIAS;GO;BR ;W7GVIS-3694522;198865;12/08/2021;682950;NAO;365
WBP EQUIPAMENTO DOMESTICO;138987;463891;AUTO POSTO LCM LTDA;UBERABA;MG;BR ;W7GVIS-3693468;198840;12/08/2021;682698;NAO;365
WBP EQUIPAMENTO DOMESTICO;138987;463891;AUTO POSTO LCM LTDA;UBERABA;MG;BR ;W7GVIS-3693470;198840;12/08/2021;682699;NAO;365
WBP EQUIPAMENTO DOMESTICO;138987;463891;AUTO POSTO LCM LTDA;UBERABA;MG;BR ;W7GVIS-3693473;198840;12/08/2021;682700;NAO;365
WBP EQUIPAMENTO DOMESTICO;139289;150778;GENTIL COMERCIO DE COMBUSTIVEIS LAVRAS LTDA;LAVRAS;MG;BR ;W7GVIS-3696178;198867;12/08/2021;683128;NAO;365
WBP EQUIPAMENTO DOMESTICO;139289;150778;GENTIL COMERCIO DE COMBUSTIVEIS LAVRAS LTDA;LAVRAS;MG;BR ;W7GVIS-3696182;198867;12/08/2021;683129;NAO;365
WBP EQUIPAMENTO DOMESTICO;139408;119555;MACK V COMERCIO DE DERIVADOS DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7GVIS-3698522;198839;12/08/2021;683562;NAO;365
WBP EQUIPAMENTO DOMESTICO;139408;119555;MACK V COMERCIO DE DERIVADOS DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7GVIS-3698522;198839;12/08/2021;683563;NAO;365
WBP EQUIPAMENTO DOMESTICO;139408;119555;MACK V COMERCIO DE DERIVADOS DE PETROLEO LTDA;FORTALEZA;CE;BR ;W7GVIS-3698522;198839;12/08/2021;683564;NAO;365
WBP EQUIPAMENTO DOMESTICO;139579;192281;R & G COMERCIO DE COMBUSTIVEIS LTDA - ME;GRANJA;CE;BR ;W7GVIS-3698294;198838;12/08/2021;683505;NAO;365
WBP EQUIPAMENTO DOMESTICO;139579;192281;R & G COMERCIO DE COMBUSTIVEIS LTDA - ME;GRANJA;CE;BR ;W7GVIS-3698294;198838;12/08/2021;683506;NAO;365
WBP EQUIPAMENTO DOMESTICO;139579;192281;R & G COMERCIO DE COMBUSTIVEIS LTDA - ME;GRANJA;CE;BR ;W7GVIS-3698294;198838;12/08/2021;683507;NAO;365
WBP EQUIPAMENTO DOMESTICO;139591;118454;SANTANDER LEASING SA ARRENDAMENTO MERCANTIL;SAO PAULO;SP;BR ;W7GCEN-3698290;198846;12/08/2021;683254;NAO;365
WBP EQUIPAMENTO DOMESTICO;139591;118454;SANTANDER LEASING SA ARRENDAMENTO MERCANTIL;SAO PAULO;SP;BR ;W7GCEN-3698292;198846;12/08/2021;683255;NAO;365
WBP EQUIPAMENTO DOMESTICO;138490;121484;RAIZEN S A;BARUERI;SP;BR ;W7HX1-3686557;198893;13/08/2021;682076;NAO;548
WBP EQUIPAMENTO DOMESTICO;138490;121484;RAIZEN S A;BARUERI;SP;BR ;W7HX1-3686557;198893;13/08/2021;682077;NAO;548
WBP EQUIPAMENTO DOMESTICO;139293;460856;AUTO POSTO BRASIL PETRO GUARANESIA LTDA;GUARANESIA;MG;BR ;W7HXH-3698385;198888;13/08/2021;683580;NAO;365
WBP EQUIPAMENTO DOMESTICO;139293;460856;AUTO POSTO BRASIL PETRO GUARANESIA LTDA;GUARANESIA;MG;BR ;W7HXH-3698387;198888;13/08/2021;683581;NAO;365
WBP EQUIPAMENTO DOMESTICO;139294;460855;AUTO POSTO BRASIL PETRO MUZAMBINHO LTDA;MUZAMBINHO;MG;BR ;W7HXH-3698389;198887;13/08/2021;683582;NAO;365
WBP EQUIPAMENTO DOMESTICO;139294;460855;AUTO POSTO BRASIL PETRO MUZAMBINHO LTDA;MUZAMBINHO;MG;BR ;W7HXH-3698391;198887;13/08/2021;683583;NAO;365
WBP EQUIPAMENTO DOMESTICO;139508;121006;POSTO Z + Z T-63 LTDA;GOIANIA;GO;BR ;W7HXH-3697359;198886;13/08/2021;683228;NAO;548
WBP EQUIPAMENTO DOMESTICO;139508;121006;POSTO Z + Z T-63 LTDA;GOIANIA;GO;BR ;W7HXH-3697357;198886;13/08/2021;683227;NAO;548
WBP EQUIPAMENTO DOMESTICO;139572;118556;IPIRANGA PRODUTOS DE PETROLEO S A;DUQUE DE CAXIAS;RJ;BR ;W7HX1-3697453;198889;13/08/2021;683219;NAO;365
WBP EQUIPAMENTO DOMESTICO;139572;118556;IPIRANGA PRODUTOS DE PETROLEO S A;DUQUE DE CAXIAS;RJ;BR ;W7HX1-3697453;198889;13/08/2021;683220;NAO;365
WBP EQUIPAMENTO DOMESTICO;139572;118556;IPIRANGA PRODUTOS DE PETROLEO S A;DUQUE DE CAXIAS;RJ;BR ;W7HXH-3697457;198889;13/08/2021;683222;NAO;365
WBP EQUIPAMENTO DOMESTICO;139572;118556;IPIRANGA PRODUTOS DE PETROLEO S A;DUQUE DE CAXIAS;RJ;BR ;W7HXH-3697455;198889;13/08/2021;683221;NAO;365
WBP EQUIPAMENTO DOMESTICO;139578;465874;EPENG PETROLEO LTDA;CODO;MA;BR ;W7HX2-3698336;198891;13/08/2021;683573;NAO;365
WBP EQUIPAMENTO DOMESTICO;139578;465874;EPENG PETROLEO LTDA;CODO;MA;BR ;W7HX2-3698338;198891;13/08/2021;683574;NAO;365
WBP EQUIPAMENTO DOMESTICO;139578;465874;EPENG PETROLEO LTDA;CODO;MA;BR ;W7HX2-3698340;198891;13/08/2021;683575;NAO;365
WBP EQUIPAMENTO DOMESTICO;139600;118556;IPIRANGA PRODUTOS DE PETROLEO S A;DUQUE DE CAXIAS;RJ;BR ;W7HXH-3698123;198890;13/08/2021;683239;NAO;365
WBP EQUIPAMENTO DOMESTICO;139600;118556;IPIRANGA PRODUTOS DE PETROLEO S A;DUQUE DE CAXIAS;RJ;BR ;W7HXH-3698121;198890;13/08/2021;683238;NAO;365
